error,post_id,primary_topic,profession,pslf_sentiment,pslf_stance,raw_response,source
,c5adefe16e36c06c,financial_planning,,neutral,considering,,sdn
,7235bdb0c8b76029,financial_planning,,positive,considering,,sdn
,7c3dbc462bc2ab7c,financial_planning,,positive,considering,,sdn
,6bf17a850a09127c,career_impact,,positive,considering,,sdn
,75d7d3132da64c9f,financial_planning,,neutral,considering,,sdn
,78bbff063b7fc9e5,career_impact,,neutral,unknown,,sdn
,07b3c09f902754c1,career_impact,,neutral,unknown,,sdn
,f41ac99eaf171f2b,career_impact,,neutral,unknown,,sdn
,356795493b4042dd,career_impact,,neutral,unknown,,sdn
,7d12d4414bfb0270,career_impact,,neutral,unknown,,sdn
,4edcfbff1d630c07,career_impact,,neutral,unknown,,sdn
,f8bc96a04fcd3060,parse_error,,parse_error,unknown,"```json
{""pslf_sentiment"": ""positive"", ""primary_topic"": ""career_impact"", ""pslf_stance"": ""considering""}
```",
,14e493144615ced6,career_impact,,neutral,unknown,,sdn
,c9a9cf9fdaafce0b,financial_planning,,very_negative,rejecting,,sdn
,a1d318185f96364e,financial_planning,,very_negative,rejecting,,sdn
,efc710f7a1027329,financial_planning,,neutral,unknown,,sdn
,c1fe633e3db21623,financial_planning,,negative,rejecting,,sdn
,2156ec04b8e6912f,financial_planning,,neutral,unknown,,sdn
,c066f183920abdbe,financial_planning,,negative,rejecting,,sdn
,6a2b781a8ab7db6e,financial_planning,,neutral,unknown,,sdn
,66eb38c8581e2813,financial_planning,,very_negative,rejecting,,sdn
,7b0d3defc6e91651,financial_planning,,neutral,unknown,,sdn
,f7894c87d773b419,financial_planning,,neutral,unknown,,sdn
,3e79f6894f3dadc7,financial_planning,,neutral,unknown,,sdn
,fa01398bbe50da14,financial_planning,,very_negative,rejecting,,sdn
,ce5fae9b3a93b7e2,financial_planning,,neutral,unknown,,sdn
,97d212d89c33e204,financial_planning,,negative,rejecting,,sdn
,4f3e7cfae9655521,financial_planning,,neutral,unknown,,sdn
,be7c0b4864fdb622,financial_planning,,negative,rejecting,,sdn
,63af62ec8186235b,financial_planning,,neutral,unknown,,sdn
,185d3f37549054d9,financial_planning,,neutral,considering,,sdn
,7a1cdc5c58104029,financial_planning,,neutral,considering,,sdn
,6de297cec948a0bd,policy_uncertainty,,negative,unknown,,sdn
,aae5524eb2990aff,career_impact,,positive,pursuing,,sdn
,05a75ddcfec69389,financial_planning,,neutral,considering,,sdn
,ff7ab1d4edb3e3c3,financial_planning,,neutral,considering,,sdn
,81b08ce5ed6bef30,financial_planning,,neutral,unknown,,sdn
,54d2a507c095b6a6,financial_planning,,neutral,unknown,,sdn
,a20c2299d8fabbb5,financial_planning,,neutral,considering,,sdn
,58cb4d1f216d2f7e,financial_planning,,neutral,considering,,sdn
,92274c47ec0eb842,financial_planning,,neutral,unknown,,sdn
,ff2e070a6d8c7cbb,financial_planning,,neutral,considering,,sdn
,6a5835cbc20597cf,financial_planning,,neutral,considering,,sdn
,1483c8e08be7f77d,career_impact,,neutral,unknown,,sdn
,64a80f4ef447c477,career_impact,,positive,considering,,sdn
,f0810126aca5fc71,policy_uncertainty,,negative,considering,,sdn
,824bd464f6e8483b,general_question,,positive,considering,,sdn
,4632d9173f269515,career_impact,,positive,considering,,sdn
,7b845fae90d71696,financial_planning,,neutral,considering,,sdn
,13c2e273a9a5fced,financial_planning,,neutral,unknown,,sdn
,cf15e59a30af235f,financial_planning,,positive,considering,,sdn
,7794a5b6a36d77ea,financial_planning,,positive,considering,,sdn
,0d6912cb6e9484db,financial_planning,,neutral,pursuing,,sdn
,b995b9da689dca93,financial_planning,,neutral,considering,,sdn
,efb7e8bdccbe60c6,financial_planning,,negative,considering,,sdn
,a172572ad5124224,policy_uncertainty,,negative,considering,,sdn
,db39a2408591ddea,policy_uncertainty,,positive,pursuing,,sdn
,bdfc746f74df1003,financial_planning,,neutral,considering,,sdn
,100f09d001f6d3fa,financial_planning,,neutral,considering,,sdn
,e0f8dbd76f926f32,financial_planning,,neutral,considering,,sdn
,76fde1bbef8128ce,financial_planning,,positive,considering,,sdn
,72db72791b80203b,financial_planning,,negative,considering,,sdn
,e13ab84c6a1a5b09,financial_planning,,neutral,rejecting,,sdn
,8ac01fd96806ab74,financial_planning,,neutral,considering,,sdn
,96bfbb9aa1fc6f07,policy_uncertainty,,negative,considering,,sdn
,cd2174515b44e35d,financial_planning,,neutral,unknown,,sdn
,b86d1239173983b1,financial_planning,,neutral,considering,,sdn
,9e7087ceb3f975c1,financial_planning,,neutral,unknown,,sdn
,2ff6af08a2f69f0d,financial_planning,,positive,pursuing,,sdn
,1927a0958018cb1e,financial_planning,,positive,considering,,sdn
,76f499eda18e7f5b,financial_planning,,positive,pursuing,,sdn
,7429c7e7818de691,financial_planning,,neutral,considering,,sdn
,54a13f8274fe5148,financial_planning,,negative,considering,,sdn
,90ef2a0d7e0161bc,policy_uncertainty,,positive,unknown,,sdn
,6cdba08de4ed6a0d,policy_uncertainty,,negative,considering,,sdn
,3af2963ce4f04cf5,policy_uncertainty,,positive,pursuing,,sdn
,69164b9ffe25b06f,financial_planning,,neutral,considering,,sdn
,14526f53bdcb2162,financial_planning,,neutral,considering,,sdn
,da292f1b07b16b84,financial_planning,,neutral,considering,,sdn
,80442fd0ca0d6a4a,financial_planning,,negative,considering,,sdn
,35d51aa3de865989,financial_planning,,neutral,rejecting,,sdn
,85b0f4c8cf88233c,financial_planning,,positive,considering,,sdn
,48a6b86c2aba8b72,financial_planning,,negative,considering,,sdn
,9f9ef3d0bebad510,financial_planning,,negative,rejecting,,sdn
,d20f20c2e5113cc7,financial_planning,,positive,considering,,sdn
,7b8f04e5f04ba32c,financial_planning,,neutral,unknown,,sdn
,40903f41c061fc57,financial_planning,,neutral,unknown,,sdn
,59e0e5c375dd084e,financial_planning,,neutral,unknown,,sdn
,30953e477ccbd84c,financial_planning,,neutral,considering,,sdn
,01d12d99b537052a,financial_planning,,negative,considering,,sdn
,a4406bcae6b26543,policy_uncertainty,,positive,unknown,,sdn
,81fdcfd94ab9c459,policy_uncertainty,,negative,considering,,sdn
,c67418016285c853,policy_uncertainty,,positive,pursuing,,sdn
,5cfe23bdf43b62d9,financial_planning,,neutral,considering,,sdn
,02f77a2a9fa435a7,financial_planning,,neutral,unknown,,sdn
,9ccda4b5be241eba,financial_planning,,neutral,rejecting,,sdn
,281a239f63ee6928,financial_planning,,positive,considering,,sdn
,dcdf19a9e4e5ce7f,financial_planning,,negative,rejecting,,sdn
,b4267e8bcb1ea711,financial_planning,,neutral,rejecting,,sdn
,3f1bb00367792eed,financial_planning,,positive,considering,,sdn
,f7334da421b26572,financial_planning,,neutral,considering,,sdn
,a2adab82d40dd842,financial_planning,,negative,rejecting,,sdn
,e6f02b70f992a7a5,financial_planning,,positive,considering,,sdn
,837b3a1c5308863e,policy_uncertainty,,negative,rejecting,,sdn
,02c300b7c1ca155d,financial_planning,,neutral,unknown,,sdn
,b31db7374336cf51,financial_planning,,neutral,considering,,sdn
,89b9e0b1074dd0c0,financial_planning,,neutral,unknown,,sdn
,76513fbe62ba1030,financial_planning,,positive,pursuing,,sdn
,00bc5ef488a40153,financial_planning,,positive,considering,,sdn
,4d48597aa416fdac,financial_planning,,positive,pursuing,,sdn
,999f695de031db68,financial_planning,,neutral,considering,,sdn
,73841633f94780d5,policy_uncertainty,,neutral,unknown,,sdn
,273899c37651312f,financial_planning,,neutral,unknown,,sdn
,78580e6074abead2,financial_planning,,neutral,rejecting,,sdn
,9de71ee3db6378b2,financial_planning,,positive,considering,,sdn
,ca289d0de04b963f,financial_planning,,negative,considering,,sdn
,6302d9098de17271,financial_planning,,neutral,rejecting,,sdn
,6b9237e503ecf36f,financial_planning,,positive,considering,,sdn
,6ab4e127489a7d67,financial_planning,,negative,considering,,sdn
,b083401204b69618,financial_planning,,negative,rejecting,,sdn
,d0beb96bd903fc0c,financial_planning,,positive,considering,,sdn
,a82b9b3e7163b8dd,policy_uncertainty,,negative,considering,,sdn
,4e3cfe49100e2c95,financial_planning,,neutral,unknown,,sdn
,546d98bdf1d044c1,financial_planning,,neutral,unknown,,sdn
,7fdae0a578a873ef,financial_planning,,positive,considering,,sdn
,76730db2368fcc64,financial_planning,,positive,pursuing,,sdn
,9794f4dee68353ee,financial_planning,,neutral,considering,,sdn
,dcd96704841996b4,financial_planning,,negative,considering,,sdn
,fbd839a0549994be,policy_uncertainty,,positive,unknown,,sdn
,7cf90270cafaea65,policy_uncertainty,,negative,considering,,sdn
,b232c4cf1cb9755f,policy_uncertainty,,positive,pursuing,,sdn
,c5b77ff3022137bb,financial_planning,,neutral,unknown,,sdn
,59c55b254785820d,financial_planning,,neutral,rejecting,,sdn
,bbf667b39b67625d,financial_planning,,neutral,considering,,sdn
,5d79d95aefa8633b,financial_planning,,neutral,rejecting,,sdn
,9cf524c49d000050,financial_planning,,positive,considering,,sdn
,ab6deaa6f013c5c5,financial_planning,,negative,considering,,sdn
,a0874d782cd22551,financial_planning,,negative,rejecting,,sdn
,fecbcd7b4ac1c1e8,financial_planning,,positive,considering,,sdn
,ae2e82cfc36c7e2f,policy_uncertainty,,negative,considering,,sdn
,832433f49b51e575,financial_planning,,neutral,unknown,,sdn
,fb5e99a6185b1c7b,financial_planning,,neutral,unknown,,sdn
,076307f2f06f53a7,financial_planning,,positive,considering,,sdn
,46b41b021de0c814,financial_planning,,positive,considering,,sdn
,5dde49742b9d6ebf,financial_planning,,positive,pursuing,,sdn
,708e717ea5fc7875,financial_planning,,neutral,considering,,sdn
,0e780df6f64b8be6,financial_planning,,negative,considering,,sdn
,879fe7395196823f,policy_uncertainty,,negative,considering,,sdn
,dce873521282519a,parse_error,,parse_error,unknown,"```json
{""pslf_sentiment"": ""positive"", ""primary_topic"": ""policy_uncertainty"", ""pslf_stance"": ""pursuing""}
```",
,f6d02bf586285549,financial_planning,,neutral,considering,,sdn
,c4a58b903ad59c9e,financial_planning,,neutral,considering,,sdn
,65fe692e04c21000,financial_planning,,neutral,rejecting,,sdn
,72497b45ad569f1f,financial_planning,,positive,considering,,sdn
,5faa5c6d190373ef,financial_planning,,neutral,rejecting,,sdn
,eedfb5847466ff64,financial_planning,,positive,considering,,sdn
,e1bab25237fa5eb4,financial_planning,,negative,considering,,sdn
,c8b7f16c7678a847,financial_planning,,negative,rejecting,,sdn
,97aa6fded84b700d,financial_planning,,neutral,unknown,,sdn
,2d040b7077f84ab6,financial_planning,,neutral,unknown,,sdn
,7d11f10bda6fe74a,financial_planning,,neutral,unknown,,sdn
,63a61b0165bda10a,financial_planning,,positive,considering,,sdn
,378ade5e7f48f664,financial_planning,,neutral,pursuing,,sdn
,eb8b39ed400a8bbb,financial_planning,,neutral,considering,,sdn
,5285c15d4f0bda93,financial_planning,,negative,considering,,sdn
,606d5823b23df7d3,policy_uncertainty,,neutral,considering,,sdn
,d0c232a0f77960bf,policy_uncertainty,,positive,pursuing,,sdn
,134a3607ad21a445,financial_planning,,neutral,considering,,sdn
,5b0784bcc79bd19e,financial_planning,,neutral,considering,,sdn
,d00efcf5bf210942,financial_planning,,neutral,rejecting,,sdn
,83928043afa7b9de,financial_planning,,positive,considering,,sdn
,dc3737331c7f1069,financial_planning,,negative,rejecting,,sdn
,c61662c2c39d96b1,financial_planning,,neutral,rejecting,,sdn
,d05c363220ac88ef,financial_planning,,positive,considering,,sdn
,e3fcc4a7c0d946d2,financial_planning,,negative,considering,,sdn
,17225c1b6de97e2d,financial_planning,,negative,rejecting,,sdn
,14b7a872d3e26286,financial_planning,,positive,considering,,sdn
,99efd546136445f8,financial_planning,,neutral,considering,,sdn
,5ed0303229a355b6,financial_planning,,neutral,unknown,,sdn
,97f34d06e273026b,financial_planning,,positive,pursuing,,sdn
,a5100c534cba06a6,financial_planning,,positive,considering,,sdn
,f75e6aabab11a7db,financial_planning,,neutral,considering,,sdn
,d04b835a8bf823c0,financial_planning,,negative,considering,,sdn
,885f2271335b7f68,policy_uncertainty,,positive,unknown,,sdn
,030f7ad55a714f09,policy_uncertainty,,positive,pursuing,,sdn
,267c864de07d4610,financial_planning,,neutral,considering,,sdn
,c8857513b2481301,financial_planning,,neutral,unknown,,sdn
,639f4ffc18f281b5,financial_planning,,neutral,considering,,sdn
,f77878a784d2d2aa,financial_planning,,positive,considering,,sdn
,f8204ad974019199,financial_planning,,negative,rejecting,,sdn
,0b5dc5bb41ea7295,financial_planning,,neutral,rejecting,,sdn
,8aad8aa7bcc65857,financial_planning,,positive,considering,,sdn
,b090df3528ab63be,financial_planning,,neutral,considering,,sdn
,fa0e0aa8840e8084,financial_planning,,negative,rejecting,,sdn
,601ed7f3a3322dca,policy_uncertainty,,negative,considering,,sdn
,e6b92f4652fc41a8,financial_planning,,neutral,unknown,,sdn
,91aa72c0169b2fba,financial_planning,,neutral,unknown,,sdn
,78a4957a2f39fd58,financial_planning,,neutral,unknown,,sdn
,487e62d36e1abed3,financial_planning,,positive,pursuing,,sdn
,f6c50fc306ead256,financial_planning,,positive,considering,,sdn
,73d5a0065317964c,financial_planning,,neutral,considering,,sdn
,2b9e240918ba7c0d,financial_planning,,negative,considering,,sdn
,04294d2aa299c28e,policy_uncertainty,,positive,unknown,,sdn
,4de29ee077df8a94,policy_uncertainty,,negative,considering,,sdn
,6383ce7e93ff9809,policy_uncertainty,,positive,pursuing,,sdn
,a620db34edd1f01e,financial_planning,,neutral,considering,,sdn
,8f7636ab3dced29c,financial_planning,,neutral,unknown,,sdn
,11689ad0da2db4ba,financial_planning,,positive,considering,,sdn
,8d9013db7b0f85f5,financial_planning,,negative,rejecting,,sdn
,60fe6784d06eef65,financial_planning,,neutral,rejecting,,sdn
,1f5932159c0f7d60,financial_planning,,positive,considering,,sdn
,abc30bfa3247fe91,financial_planning,,negative,considering,,sdn
,310304d76c767a60,financial_planning,,negative,rejecting,,sdn
,24ad714994b22938,financial_planning,,positive,considering,,sdn
,85d71a514228fefe,policy_uncertainty,,negative,considering,,sdn
,5d4994f9986cd22a,financial_planning,,neutral,unknown,,sdn
,0628916b940d1349,financial_planning,,neutral,considering,,sdn
,416c912ec5b5652b,financial_planning,,neutral,unknown,,sdn
,b488aa7d030851ca,financial_planning,,positive,pursuing,,sdn
,abc5e988894ccd81,financial_planning,,positive,considering,,sdn
,4a9957491bd3a521,financial_planning,,positive,pursuing,,sdn
,d9b2445f4a61af67,financial_planning,,neutral,considering,,sdn
,eba67fe2def586b4,financial_planning,,negative,considering,,sdn
,e3c0800257ba64a7,policy_uncertainty,,positive,unknown,,sdn
,935c03ef96c3e4fc,policy_uncertainty,,negative,considering,,sdn
,4d7b324ddf2528ee,policy_uncertainty,,positive,pursuing,,sdn
,c40275bb6066f6ca,financial_planning,,neutral,considering,,sdn
,33f374e50d9db231,financial_planning,,neutral,unknown,,sdn
,811a1f744ba366d3,financial_planning,,neutral,considering,,sdn
,fbd0bce1ca3bfa1a,financial_planning,,positive,considering,,sdn
,6f9cccf5ad37a0c5,financial_planning,,negative,rejecting,,sdn
,c8122fea5e086146,financial_planning,,neutral,rejecting,,sdn
,fcdf52c0d2181ccf,financial_planning,,positive,considering,,sdn
,6d4a367ee62388bc,financial_planning,,neutral,considering,,sdn
,f967a1a659454eac,financial_planning,,negative,rejecting,,sdn
,776fd69bb9354948,financial_planning,,positive,considering,,sdn
,369d7a9af7ee7e6b,policy_uncertainty,,negative,rejecting,,sdn
,cb7790413f7a8a79,financial_planning,,neutral,unknown,,sdn
,d9ea22965923058f,general_question,,neutral,unknown,,sdn
,5e72fbcdf1b03075,general_question,,positive,considering,,sdn
,3532ee2aafd8d53e,general_question,,neutral,unknown,,sdn
,49f3e20b85c4389f,general_question,,neutral,unknown,,sdn
,09092953ce6fbe76,general_question,,neutral,unknown,,sdn
,14c69fd071fff464,general_question,,neutral,unknown,,sdn
,1cf898e058af64ca,financial_planning,,positive,considering,,sdn
,70b2ee16a64be2cc,general_question,,neutral,unknown,,sdn
,91d0fb6d9a166b7c,general_question,,neutral,unknown,,sdn
,d9a3e19d62f7c39f,career_impact,,positive,pursuing,,sdn
,45a8c403f0a44222,career_impact,,positive,pursuing,,sdn
,444b963ec365950c,career_impact,,positive,pursuing,,sdn
,be7efc8b53b9c688,career_impact,,positive,pursuing,,sdn
,50bda6870cc3015c,career_impact,,positive,pursuing,,sdn
,357601bfb629dead,career_impact,,positive,pursuing,,sdn
,5754a7f88f0ca05b,career_impact,,positive,pursuing,,sdn
,a121cde1c4116265,career_impact,,positive,pursuing,,sdn
,a4e11285d45d8a96,career_impact,,positive,pursuing,,sdn
,194f40a7bd557ad6,success_story,,positive,pursuing,,sdn
,305950c4dced9b76,financial_planning,,positive,considering,,sdn
,6774527fc34955c8,financial_planning,,neutral,pursuing,,sdn
,002d2bd8d5928d76,career_impact,,positive,considering,,sdn
,2b57b9614f069acf,career_impact,,negative,rejecting,,sdn
,898eaf44e5ee620d,career_impact,,neutral,considering,,sdn
,17d8025860f3d342,career_impact,,positive,pursuing,,sdn
,82f6ec54488020a8,general_question,,neutral,unknown,,sdn
,a88688cdaf1321d3,career_impact,,negative,considering,,sdn
,c28328ba096a102e,career_impact,,negative,considering,,sdn
,90705aa8c7df5e71,career_impact,,negative,considering,,sdn
,a1bb1a302328f7bd,policy_uncertainty,,negative,unknown,,sdn
,d364ff72fb5718cb,success_story,,very_positive,completed,,sdn
,2810eba650b5248d,policy_uncertainty,,neutral,pursuing,,sdn
,ba47731074819068,policy_uncertainty,,negative,rejecting,,sdn
,c8eb88022811bd39,policy_uncertainty,,positive,pursuing,,sdn
,244a59f3f2f5de30,general_question,,neutral,unknown,,sdn
,63b9ea004f0c61ea,policy_uncertainty,,positive,pursuing,,sdn
,1303587b1fffbecd,success_story,,positive,pursuing,,sdn
,5c82ad0146fc43b9,general_question,,positive,pursuing,,sdn
,246bdf06867c4946,policy_uncertainty,,positive,considering,,sdn
,8c84ed8b735c4dc3,policy_uncertainty,,positive,pursuing,,sdn
,8dcc5306caad4f56,financial_planning,,negative,unknown,,sdn
,6a76f6b3546355ae,financial_planning,,neutral,unknown,,sdn
,850dbb408b7c4b8c,financial_planning,,positive,pursuing,,sdn
,f1eb3d410eb631d8,financial_planning,,positive,pursuing,,sdn
,01c87e5d968ca022,financial_planning,,neutral,unknown,,sdn
,e1dad0fc75d60979,financial_planning,,neutral,unknown,,sdn
,e392bd5ae4f633ea,financial_planning,,negative,unknown,,sdn
,fd4db5f8e4600d38,general_question,,neutral,unknown,,sdn
,5e1fcba2dfb4c7cc,financial_planning,,neutral,unknown,,sdn
,843d9ad81927dfe4,general_question,,positive,pursuing,,sdn
,68c82f027caec6bd,policy_uncertainty,,negative,unknown,,sdn
,8045b1f9938df0d4,policy_uncertainty,,neutral,unknown,,sdn
,035c578d937f0225,financial_planning,,very_negative,rejecting,,sdn
,1c5b2457aa6df542,general_question,,neutral,unknown,,sdn
,dccf57be3c94f5e3,general_question,,neutral,pursuing,,sdn
,210293fe841d2bbf,servicer_issues,,neutral,considering,,sdn
,2eac42bf13460ffe,general_question,,positive,pursuing,,sdn
,30689333c402e1a5,servicer_issues,,neutral,unknown,,sdn
,36da9a6e958efd76,general_question,,positive,pursuing,,sdn
,2ca6406a40d57c32,policy_uncertainty,,negative,unknown,,sdn
,cea3f3ba58018f81,policy_uncertainty,,neutral,unknown,,sdn
,fdd05c6ce91020c4,financial_planning,,very_negative,rejecting,,sdn
,8212f90f1f53ef78,financial_planning,,neutral,considering,,sdn
,9518db9e467b106b,general_question,,neutral,unknown,,sdn
,cd9bdc1a8010b289,general_question,,neutral,pursuing,,sdn
,a8012598c7589a91,general_question,,neutral,considering,,sdn
,6559fd8a5ebc7984,general_question,,positive,pursuing,,sdn
,1c7c6470347658ba,general_question,,neutral,unknown,,sdn
,8cb4a0629c387141,general_question,,positive,pursuing,,sdn
,9e5f474164fe4c90,policy_uncertainty,,negative,unknown,,sdn
,6d977eaf6c7a6839,policy_uncertainty,,neutral,unknown,,sdn
,d63f4756aebf01d4,general_question,,neutral,considering,,sdn
,aa381d1a61e7a897,general_question,,neutral,unknown,,sdn
,26118b442f82e11c,general_question,,neutral,pursuing,,sdn
,fcaf9b560755da24,general_question,,neutral,considering,,sdn
,263642a2c12ae367,general_question,,positive,pursuing,,sdn
,aa68ed5ab6ef8022,servicer_issues,,neutral,unknown,,sdn
,de24ec21b3f41d00,financial_planning,,positive,pursuing,,sdn
,4558930d1b846a7b,policy_uncertainty,,negative,unknown,,sdn
,bea6a38f2cad4439,policy_uncertainty,,neutral,unknown,,sdn
,af50082d78525af6,frustration_venting,,very_negative,rejecting,,sdn
,964ef5bba649600e,general_question,,neutral,considering,,sdn
,4df79838c3d053f6,general_question,,neutral,unknown,,sdn
,de546acc14c5ea9c,general_question,,neutral,pursuing,,sdn
,29ab293b989e98ad,general_question,,neutral,considering,,sdn
,664fc9ad10d4773e,general_question,,positive,pursuing,,sdn
,29098da287dbdd82,servicer_issues,,neutral,unknown,,sdn
,b5c5edb6be2e451e,general_question,,positive,pursuing,,sdn
,eb00caad9aafde5d,policy_uncertainty,,neutral,unknown,,sdn
,5ec17171d01a0ac4,financial_planning,,very_negative,rejecting,,sdn
,6020c1314e176b8a,general_question,,neutral,considering,,sdn
,11510a07537c005d,general_question,,neutral,unknown,,sdn
,a036439c754f05d8,general_question,,neutral,pursuing,,sdn
,0f3b75c89fea8894,servicer_issues,,neutral,considering,,sdn
,db234b1c5689b6fd,general_question,,positive,pursuing,,sdn
,d39d85fedc72f118,servicer_issues,,neutral,unknown,,sdn
,ae6f662b958e17d9,policy_uncertainty,,negative,unknown,,sdn
,e76761889f6ab09e,policy_uncertainty,,neutral,unknown,,sdn
,a200b1f5c71f934f,financial_planning,,very_negative,rejecting,,sdn
,dcaab7c84fb2102f,financial_planning,,neutral,considering,,sdn
,da13398715f48bf9,general_question,,neutral,unknown,,sdn
,92563cfd30904a8b,general_question,,neutral,considering,,sdn
,48c94db188daaf01,general_question,,neutral,unknown,,sdn
,4861338e35494949,servicer_issues,,neutral,unknown,,sdn
,01bc33f5c6bb30e5,general_question,,positive,pursuing,,sdn
,2653855f0c7e3b31,policy_uncertainty,,negative,unknown,,sdn
,59f690f9749042e9,policy_uncertainty,,neutral,unknown,,sdn
,33079922afe304d4,frustration_venting,,very_negative,rejecting,,sdn
,9dcd888fac3edc01,financial_planning,,neutral,considering,,sdn
,6c7e89538a0ed583,general_question,,neutral,unknown,,sdn
,14c99fdb82def8a8,servicer_issues,,neutral,unknown,,sdn
,d5c04d709c26d3dc,general_question,,positive,pursuing,,sdn
,e2bf2b58846516c9,policy_uncertainty,,negative,unknown,,sdn
,512993e89d35db1e,policy_uncertainty,,neutral,unknown,,sdn
,a490a61a61f138e1,frustration_venting,,very_negative,rejecting,,sdn
,d738fa1e5547186a,financial_planning,,neutral,considering,,sdn
,fe8f213f09999a52,general_question,,neutral,unknown,,sdn
,c1df8fc7ac973d03,general_question,,neutral,pursuing,,sdn
,688b7516d813262a,servicer_issues,,neutral,considering,,sdn
,cd8a4a9d045dd15a,general_question,,positive,pursuing,,sdn
,1616a631aa028236,general_question,,neutral,unknown,,sdn
,96790ebd84209b4a,general_question,,positive,pursuing,,sdn
,038fbe1dbfcc99de,policy_uncertainty,,negative,unknown,,sdn
,b4b2053b889a5c47,policy_uncertainty,,neutral,unknown,,sdn
,e6a6f7d120ca4f03,financial_planning,,very_negative,rejecting,,sdn
,9b722e636dc154d7,financial_planning,,neutral,considering,,sdn
,0061963da6c591ed,general_question,,neutral,unknown,,sdn
,c9d874691cb92445,general_question,,neutral,pursuing,,sdn
,3ad6fd356c799ecb,general_question,,positive,pursuing,,sdn
,7f92a502c5e287f3,servicer_issues,,neutral,unknown,,sdn
,f812947856b51b8f,general_question,,neutral,unknown,,sdn
,8284127c2d2f4747,general_question,,neutral,pursuing,,sdn
,ee3890ae2a545b29,general_question,,neutral,unknown,,sdn
,5aed705f81a1b52d,general_question,,neutral,pursuing,,sdn
,27bad7ed647e261e,general_question,,neutral,unknown,,sdn
,9897b2a1f143d4ac,general_question,,neutral,unknown,,sdn
,fe0bd6013f0d91d5,general_question,,neutral,pursuing,,sdn
,1a2050e62cde92a9,general_question,,neutral,unknown,,sdn
,de43de2c9289852e,general_question,,neutral,pursuing,,sdn
,a592b733a4907a77,general_question,,neutral,pursuing,,sdn
,6bac4cee8e04addf,general_question,,neutral,pursuing,,sdn
,509ad98ee4500eeb,general_question,,neutral,unknown,,sdn
,e1d85ae9c6626289,general_question,,neutral,unknown,,sdn
,973694f21b05f813,general_question,,neutral,pursuing,,sdn
,859dd7c467868460,general_question,,neutral,unknown,,sdn
,4d3360c5471359bd,general_question,,neutral,pursuing,,sdn
,858951ac4f7f092b,general_question,,neutral,unknown,,sdn
,5654ab8ea44a4b97,career_impact,,negative,considering,,sdn
,125c5878fa9b4301,policy_uncertainty,,negative,rejecting,,sdn
,e381a82f9a4087fc,policy_uncertainty,,negative,unknown,,sdn
,6a657b62998166c6,financial_planning,,negative,unknown,,sdn
,ae54880509692872,financial_planning,,very_negative,rejecting,,sdn
,924875e84310718a,financial_planning,,negative,considering,,sdn
,ad706fb9944205b5,financial_planning,,negative,rejecting,,sdn
,790f339a4c029aa5,financial_planning,,neutral,pursuing,,sdn
,04089ae3a3792528,financial_planning,,neutral,pursuing,,sdn
,406fe8f526283265,general_question,,neutral,unknown,,sdn
,0229b160cd693be2,financial_planning,,positive,pursuing,,sdn
,b001358f35f9b7c2,general_question,,neutral,unknown,,sdn
,9cd6deb8a27f82ed,financial_planning,,neutral,pursuing,,sdn
,caf7b6ccfbee0880,general_question,,neutral,unknown,,sdn
,5d0573f11f580af7,financial_planning,,neutral,pursuing,,sdn
,df2f6637c023eb61,general_question,,neutral,unknown,,sdn
,d6add164fbb7aafc,financial_planning,,neutral,pursuing,,sdn
,53bc99f6838ca434,general_question,,neutral,unknown,,sdn
,ac2696aaa190fc12,financial_planning,,neutral,pursuing,,sdn
,a3b606894e16cf34,general_question,,neutral,unknown,,sdn
,5ed6f7cec1ec1b1b,financial_planning,,positive,pursuing,,sdn
,5f888a6c36e15ee2,general_question,,neutral,unknown,,sdn
,e425cc53909df881,financial_planning,,neutral,pursuing,,sdn
,b9f3c7dad0dea963,general_question,,neutral,unknown,,sdn
,86039a432cdd9f2e,financial_planning,,neutral,considering,,sdn
,9197570c5610733f,career_impact,,negative,rejecting,,sdn
,215e0b0fbd039874,financial_planning,,positive,considering,,sdn
,b6924e8295b6e95c,financial_planning,,positive,pursuing,,sdn
,fbe63a9f83ab37f1,general_question,,positive,pursuing,,sdn
,e94803453db4b321,financial_planning,,neutral,unknown,,sdn
,52f03867f5255e42,financial_planning,,positive,pursuing,,sdn
,5a41a2633ad1a37a,financial_planning,,negative,rejecting,,sdn
,937bd0e5040c3239,financial_planning,,positive,considering,,sdn
,c4b6f0aecaf5e062,financial_planning,,neutral,unknown,,sdn
,df9a92a3e2cab189,general_question,,positive,unknown,,sdn
,7cf8538d20b82b0e,financial_planning,,neutral,considering,,sdn
,e0b21e3ab2018fba,financial_planning,,positive,pursuing,,sdn
,ef7698b5ac589e36,financial_planning,,positive,considering,,sdn
,8b5d5aafb4b12ec1,general_question,,neutral,considering,,sdn
,342f32641afc4e7d,financial_planning,,neutral,unknown,,sdn
,39a6f41ec0e55ac9,career_impact,,positive,considering,,sdn
,09d494ebb0495622,general_question,,positive,unknown,,sdn
,b35f6e864a448a4d,financial_planning,,neutral,considering,,sdn
,5284e59b445f3278,financial_planning,,positive,pursuing,,sdn
,71a6aa0691848c81,general_question,,neutral,considering,,sdn
,134049787061c5d3,financial_planning,,neutral,unknown,,sdn
,66699a0af35be0f5,career_impact,,positive,considering,,sdn
,0a55ab1de1c87e43,general_question,,positive,unknown,,sdn
